Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_532.jpg;15;1;0;4.071081;105.4674;191.186;352.4344;70.24966;4.493317
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_583.jpg;15;1;0;4.030927;105.4656;191.3317;347.1255;69.82002;6.626452
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_633.jpg;15;1;0;3.826021;105.4607;191.4229;343.3783;68.72673;7.840227
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_682.jpg;15;1;0;3.641717;105.4476;191.5513;337.2648;65.43253;9.001068
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_732.jpg;15;1;0;3.33693;105.4369;191.6324;332.7997;61.55351;8.802422
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_783.jpg;15;1;0;2.931014;105.4175;191.726;325.3559;52.46014;5.171611
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_832.jpg;15;1;0;2.593523;105.394;191.7738;320.3347;44.8139;0.644465
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_882.jpg;15;1;0;2.326209;105.3531;191.8227;314.6291;30.51754;349.9347
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_932.jpg;15;1;0;1.348024;105.3272;191.8388;312.5081;20.895;341.5452
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_26_982.jpg;15;0;1;-0.8089898;105.2648;191.8392;310.2072;11.90189;333.3463
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_032.jpg;15;0;1;-0.5739083;105.2208;191.8321;308.5852;7.970291;329.4149
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_082.jpg;15;0;1;-0.4907138;105.1575;191.8116;305.5015;4.824371;325.5473
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_131.jpg;15;0;1;-0.5382415;105.1148;191.7943;303.171;3.897324;323.9707
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_181.jpg;15;0;1;-0.6061085;105.0469;191.7664;299.5654;3.479515;322.6644
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_231.jpg;15;0;1;-0.7073537;104.9826;191.7357;297.2111;4.572388;323.498
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_281.jpg;15;0;1;-0.7769223;104.8425;191.6637;293.9419;9.216179;328.4905
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_331.jpg;15;0;1;-0.8031935;104.7273;191.6061;292.028;14.22711;334.1257
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_381.jpg;15;0;1;-0.7261226;104.6284;191.5979;289.79;43.77435;3.237514
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_431.jpg;15;0;1;-0.7566391;104.5507;191.5549;291.8468;61.01969;18.80072
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_481.jpg;15;0;1;-0.9776851;104.5364;191.5603;298.1899;23.20042;342.675
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_532.jpg;15;0;1;-0.9776851;104.5378;191.5605;304.9532;11.00971;331.4662
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_581.jpg;15;0;1;-0.9776851;104.5521;191.5513;316.6531;359.495;321.5009
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_631.jpg;15;0;1;-0.9776851;104.5679;191.5392;324.9608;354.3079;317.4232
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_681.jpg;15;0;1;-0.9776851;104.5974;191.5129;337.7863;348.4752;313.4243
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_731.jpg;15;0;1;-0.9776851;104.6186;191.4908;346.4697;345.3471;311.6755
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_782.jpg;15;0;1;-0.9776851;104.6489;191.4522;359.5919;341.2575;309.9967
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_831.jpg;15;0;1;-0.9776851;104.6667;191.4251;8.104862;338.9393;309.4187
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_881.jpg;15;0;1;-1.949739;104.6235;191.2619;15.90809;334.9461;313.1775
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_931.jpg;15;0;1;-2.084993;104.5999;191.1476;20.36593;332.1754;316.5137
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_27_981.jpg;15;0;1;-2.335995;104.5605;190.9857;27.85486;324.5767;323.8183
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_031.jpg;15;0;1;2.544418;104.5366;190.8878;32.82653;316.7112;330.87
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_081.jpg;15;0;1;2.633371;104.5097;190.7583;38.67533;299.6926;345.834
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_131.jpg;15;0;1;2.669018;104.4993;190.6815;40.14737;285.002;358.6443
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_181.jpg;15;0;1;2.811931;104.4717;190.5408;34.22121;261.0397;16.0866
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_232.jpg;15;0;1;2.847953;104.4741;190.4434;27.73381;250.3546;23.33143
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_282.jpg;15;0;1;2.913967;104.5108;190.3053;17.00048;239.8123;30.29729
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_331.jpg;15;0;1;3.024252;104.5531;190.2145;9.505921;235.0254;33.26046
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_383.jpg;15;0;1;3.013554;104.6252;190.0876;357.8764;229.5141;35.79939
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_431.jpg;15;0;1;3.24032;104.6789;189.9695;351.8899;225.4176;34.91618
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_481.jpg;15;0;1;3.236777;104.764;189.8136;344.3201;221.4424;32.79057
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_532.jpg;15;0;1;3.216432;104.8251;189.7207;340.2512;220.063;31.02632
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_582.jpg;15;0;1;3.203711;104.9183;189.5956;335.2486;219.0916;27.89645
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_631.jpg;15;0;1;3.233306;104.972;189.5176;332.1499;217.7708;24.99987
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_682.jpg;15;0;1;3.237712;105.0407;189.4114;328.051;214.7981;19.3382
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_731.jpg;15;0;1;3.206185;105.0788;189.3485;325.7836;212.0859;14.61714
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_782.jpg;15;0;1;3.156951;105.1252;189.2673;323.3001;206.8116;6.022401
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_831.jpg;15;0;1;2.960666;105.1464;189.2236;322.4837;203.0038;359.5898
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_881.jpg;15;0;1;-2.817535;105.1795;189.1477;324.065;199.6332;352.7608
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_932.jpg;15;0;1;-2.726171;105.2046;189.1047;325.2628;199.0766;349.2737
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_28_981.jpg;15;0;1;-2.586441;105.2466;189.0514;327.0985;200.343;345.409
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_031.jpg;15;0;1;-2.513472;105.2766;189.0227;328.2393;202.0334;343.3177
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_081.jpg;15;0;1;-2.411122;105.3252;188.992;329.8437;206.3594;341.3287
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_131.jpg;15;0;1;-2.348677;105.3593;188.9797;330.8448;210.288;340.6772
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_182.jpg;15;0;1;-2.308443;105.4106;188.972;332.2171;216.942;340.0673
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_231.jpg;15;0;1;-2.332791;105.4463;188.9706;333.1807;221.7266;339.9336
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_281.jpg;15;0;1;-2.358074;105.5023;188.9732;334.8177;229.4488;340.2313
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_332.jpg;15;0;1;-2.404344;105.5412;188.9777;336.0331;234.6947;340.5329
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_382.jpg;15;0;1;-2.438165;105.6016;188.9898;338.0592;242.6947;341.0873
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_432.jpg;15;0;1;-2.488362;105.6425;189.0024;339.5767;248.2169;341.5878
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_482.jpg;15;0;1;-2.527306;105.704;189.0287;342.1191;256.7035;342.4377
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_532.jpg;15;0;1;-2.595335;105.7445;189.0512;343.9598;262.3724;342.934
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_583.jpg;15;0;1;-2.636511;105.8031;189.0928;346.9199;270.8842;343.5154
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_632.jpg;15;0;1;-2.690056;105.8399;189.1259;349.0586;276.5966;343.8389
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_682.jpg;15;0;1;-2.725964;105.8908;189.1828;352.5092;285.1052;344.1683
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_731.jpg;15;0;1;-2.755488;105.9214;189.2251;354.9133;290.6689;344.1925
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_782.jpg;15;0;1;-2.778188;105.962;189.2942;358.6594;298.8114;343.936
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_831.jpg;15;0;1;-2.671157;105.9769;189.3395;0.9371869;304.036;343.897
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_881.jpg;15;0;1;-2.411562;105.9908;189.4109;4.080193;310.9563;343.774
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_931.jpg;15;0;1;-2.189839;105.9951;189.4589;5.918954;314.9498;343.88
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_29_981.jpg;15;0;1;-2.048768;106.0022;189.5251;8.843955;320.5073;343.7644
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_030.jpg;15;0;1;-1.762748;106.0022;189.5676;10.3932;323.6755;344.1121
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_081.jpg;15;0;1;-1.652298;106.0048;189.6256;12.93745;328.3022;344.3332
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_130.jpg;15;0;1;-1.522382;106.0043;189.6608;14.38729;330.7366;344.8756
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_181.jpg;15;0;1;-1.266397;106.0034;189.7096;16.53337;334.158;345.733
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_230.jpg;-15;0;1;-1.20388;105.9979;189.7371;18.15827;335.0716;346.5834
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_280.jpg;-15;0;1;-0.9924476;105.9874;189.7702;20.08638;334.8215;348.9531
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_330.jpg;-15;0;1;-0.9749196;105.9793;189.7889;21.42848;334.1143;350.666
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_381.jpg;-15;0;1;-0.7931533;105.9718;189.8121;22.58158;333.3366;353.5956
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_430.jpg;-15;0;1;-0.6517239;105.9658;189.8095;22.81496;332.326;355.0827
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_481.jpg;-15;0;1;-0.5369821;105.962;189.8061;22.93467;331.5533;356.9696
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_530.jpg;-15;0;1;0.5109715;105.9605;189.8013;22.69353;331.6713;357.7822
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_580.jpg;-15;0;1;0.5174463;105.9597;189.7905;22.03255;332.338;358.5778
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_630.jpg;-15;0;1;0.5584718;105.9602;189.7812;21.45335;332.9417;358.9188
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_684.jpg;-15;0;1;0.6418411;105.9601;189.7625;20.06485;334.7425;358.7531
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_731.jpg;-15;0;1;0.7303948;105.9599;189.7471;18.83648;336.3849;358.2983
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_781.jpg;-15;0;1;0.8518031;105.9616;189.7202;16.72482;339.0668;357.3972
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_831.jpg;-15;0;1;0.9105293;105.9622;189.6998;15.01252;341.0058;356.6251
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_880.jpg;-15;0;1;0.9308729;105.9595;189.675;12.03576;342.7199;355.8802
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_931.jpg;-15;0;1;0.99151;105.9572;189.667;9.658186;343.3347;355.8052
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_30_981.jpg;-15;0;1;1.053643;105.952;189.6642;5.807225;342.9854;356.1761
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_031.jpg;-15;0;1;1.153849;105.9514;189.6646;3.090668;342.686;356.543
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_080.jpg;-15;0;1;1.282002;105.9508;189.6634;358.7206;342.3158;357.0073
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_131.jpg;-15;0;1;1.322369;105.9503;189.6696;355.8695;342.2877;357.6812
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_181.jpg;-15;0;1;1.084442;105.9513;189.6803;352.0927;342.636;359.2413
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_231.jpg;-15;0;1;1.041599;105.9511;189.683;349.8146;342.786;0.2406501
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_280.jpg;-15;0;1;0.8689207;105.9477;189.6789;346.9496;342.9932;1.214402
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_330.jpg;-15;0;1;0.7579186;105.9443;189.6767;345.2155;343.0037;1.698947
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_380.jpg;-15;0;1;0.5858811;105.9365;189.6726;342.8943;342.6218;2.028734
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_431.jpg;-15;0;1;0.4739619;105.9293;189.6692;341.5394;342.0635;1.952025
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_480.jpg;-15;0;1;0.34155;105.9159;189.6625;339.8269;340.7555;1.356743
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_531.jpg;-15;0;1;0.2446903;105.9071;189.6577;338.9526;339.8124;0.7848569
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_581.jpg;-15;0;1;0.1634121;105.9018;189.6524;338.1934;339.3624;0.2941091
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_630.jpg;-15;0;1;0.08698534;105.9007;189.6502;338.0287;339.2536;0.01800307
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_680.jpg;-15;0;1;-0.05738638;105.9019;189.6521;338.2792;339.2357;359.9646
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_730.jpg;-15;0;1;-0.1159504;105.9032;189.6531;338.7082;339.2501;359.9922
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_781.jpg;-15;0;1;-0.258883;105.905;189.6526;339.749;339.2578;0.0004013217
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_830.jpg;-15;0;1;-0.3422294;105.9066;189.652;340.7384;339.2607;0.006546951
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_880.jpg;-15;0;1;-0.4490395;105.9092;189.6503;342.6533;339.2567;359.9924
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_931.jpg;15;0;1;-0.5358147;105.9111;189.6492;344.1682;339.257;359.9925
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_31_980.jpg;15;0;1;-0.6877488;105.9139;189.6477;346.7795;339.2607;0.006657876
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_032.jpg;15;0;1;-0.8174624;105.9158;189.647;348.7915;339.2665;0.03514356
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_080.jpg;15;0;1;-0.9054329;105.9176;189.6449;352.0988;339.2564;-0.004204193
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_130.jpg;15;0;1;-0.9907082;105.9186;189.6447;354.4899;339.2595;-0.003109725
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_180.jpg;15;0;1;-0.9708196;105.9169;189.6381;357.8795;339.1442;359.4207
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_230.jpg;15;0;1;-0.9205076;105.914;189.6329;359.889;339.0307;358.7197
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_280.jpg;15;0;1;-0.8394916;105.9115;189.6287;2.617269;339.1492;357.6194
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_331.jpg;15;0;1;-0.7460364;105.9105;189.6301;4.181587;339.407;357.0842
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_381.jpg;15;0;1;-0.6563735;105.9101;189.633;6.24748;339.7098;356.5266
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_431.jpg;15;0;1;-0.5670012;105.9099;189.6351;7.408611;339.8781;356.3065
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_481.jpg;15;0;1;-0.437573;105.91;189.6389;8.822364;340.0446;356.2087
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_531.jpg;15;0;1;-0.3523664;105.9109;189.6412;9.596261;340.0529;356.262
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_580.jpg;15;0;1;-0.231716;105.9131;189.644;10.47667;339.938;356.4827
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_629.jpg;15;0;1;-0.1561072;105.9145;189.6462;10.82253;339.8129;356.7339
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_680.jpg;15;0;1;-0.06387894;105.9149;189.6479;10.93209;339.6664;357.0801
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_729.jpg;15;0;1;0.07443878;105.9146;189.6469;10.77622;339.6238;357.169
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_781.jpg;15;0;1;0.1666165;105.9146;189.6454;10.2399;339.543;357.2187
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_829.jpg;15;0;1;0.237947;105.914;189.6442;9.633546;339.5288;357.1677
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_879.jpg;15;0;1;0.3487739;105.9124;189.644;8.340394;339.5296;357.0958
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_929.jpg;15;0;1;0.4197687;105.9118;189.6443;7.28611;339.4709;357.0951
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_32_979.jpg;15;0;1;0.5297148;105.9119;189.6456;5.42934;339.3232;357.1489
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_030.jpg;15;0;1;0.6059414;105.9115;189.6456;3.971964;339.2555;357.1344
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_079.jpg;15;0;1;0.7134824;105.9108;189.6461;1.479075;339.1636;357.1466
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_130.jpg;15;0;1;0.7775284;105.9114;189.6468;359.6774;339.0623;357.1958
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_179.jpg;15;0;1;0.8205168;105.9089;189.6497;356.9993;339.1875;357.5824
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_230.jpg;15;0;1;0.6508765;105.908;189.654;355.4409;339.5262;358.2151
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_279.jpg;15;0;1;0.5871063;105.9078;189.6605;353.3986;339.9212;359.3869
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_329.jpg;15;0;1;0.5734425;105.908;189.6619;352.2672;340.0121;0.1330928
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_379.jpg;15;0;1;0.4690515;105.9062;189.6582;351.0163;340.1162;0.8645806
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_430.jpg;15;0;1;0.3902205;105.9052;189.6562;350.3695;340.1822;1.264606
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_480.jpg;15;0;1;0.2569808;105.9024;189.6524;349.6423;340.1057;1.622891
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_530.jpg;15;0;1;0.1733411;105.8991;189.6488;349.3484;339.8658;1.616013
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_579.jpg;15;0;1;0.0773287;105.8926;189.6422;349.2044;339.2414;1.271876
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_630.jpg;15;0;1;-0.08045291;105.8894;189.6379;349.3228;338.9491;0.989787
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_680.jpg;15;0;1;-0.1568382;105.8886;189.6347;349.8618;338.8664;0.6617351
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_730.jpg;15;0;1;-0.2309999;105.8885;189.6329;350.445;338.8098;0.390521
C:\MS\Udacity\RoboND-Rover-Project-master\my_dataset\IMG\robocam_2018_10_18_08_21_33_780.jpg;15;0;1;-0.3244607;105.8888;189.6315;351.6495;338.7375;359.9855
